OBJECTID,ADDRESS,OWNERSHIP_TYPE,BUILDING_USE,USE_CODE,USE_DESCRIPTION,USE_LONG_DESCRIPTION,AGENCY,OWNERNAME,OWNERNAME2,WARD,ANC,ZONING,SITENAME,PROPTYPE,UNITS,MAR_ID,SHAPEAREA,SHAPELEN
117191,3154 STANTON ROAD SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  3154 STANTON ROAD SE,Residential-Single Family (Sem,0,39464,0,0
117204,137 58TH STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPITOL FAMILY RENTAL LP,7,ANC 7C,R-2,CAPITOL GATEWAY:  137 58TH STREET SE,Residential-Single Family (Row,0,302598,0,0
117207,10 56TH PLACE SE,PUBLIC / PRIVATE,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPITOL FAMILY RENTAL LP,7,ANC 7C,R-2,CAPITOL GATEWAY:  10 56TH PLACE SE,Residential-Flats (Less Than 5,4,309119,0,0
117211,1422 TOBIAS DRIVE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1422 TOBIAS DRIVE SE,Residential-Single Family (Sem,0,305676,0,0
117215,405 51ST STREET SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  405 51ST STREET SE,Residential-Single Family (Row,0,305173,0,0
117216,1813 FREDERICK DOUGLASS PLACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1813 FREDERICK DOUGLASS PLACE SE,Residential-Single Family (Row,0,298964,0,0
117221,1504 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1504 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301295,0,0
117224,1532 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1532 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301309,0,0
117225,1526 TANNER COURT SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1526 TANNER COURT SE,Residential-Single Family (Row,0,304496,0,0
117226,1502 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1502 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301294,0,0
117232,1500 2ND STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,6,ANC 6D,R-4,SYPHAX GARDENS,Residential-Apartment (Walkup),6,276553,0,0
117235,1477 BRUCE STREET SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1477 BRUCE STREET SE,Residential-Single Family (Sem,0,305643,0,0
117239,1268 EATON RD SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,BF-2B,BARRY FARMS,Vacant-True,0,,0,0
117243,1811 FREDERICK DOUGLASS PLACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1811 FREDERICK DOUGLASS PLACE SE,Residential-Single Family (Row,0,298961,0,0
117246,1828 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1828 ALABAMA AVENUE SE,Residential-Single Family (Row,0,277981,0,0
117250,1856 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1856 ALABAMA AVENUE SE,Residential-Single Family (Sem,0,299038,0,0
117252,1130 VARNEY STREET SE,PUBLIC,PUBLIC HOUSING,089,Special Purpose-Misc,(Class 4): All other special purpose uses not otherwise coded.,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8E,R-5-A,WHEELER CREEK:  1130 VARNEY STREET SE,Special Purpose (Miscellaneous,0,277895,0,0
117253,2376 RAYNOLDS PLACE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8B,R-5-A,WOODLAND TERRACE,Residential-Apartment (Walkup),0,287002,0,0
117255,5031 QUEEN'S STROLL PLACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  5031 QUEENS STROLL PLACE SE,Residential-Single Family (Row,0,305281,0,0
117257,1540 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1540 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301313,0,0
117258,2714 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8B,R-5-A,WOODLAND TERRACE,Residential-Apartment (Walkup),0,287195,0,0
117259,5075 KIMI GRAY COURT SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  5075 KIMI GRAY COURT SE,Residential-Single Family (Row,0,305347,0,0
117260,1126 EATON RD SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,BF-1B,BARRY FARMS,Vacant-True,0,,0,0
117261,726 21ST STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,5,ANC 5D,R-5-B,LANGSTON TERRACE,Residential-Apartment (Walkup),0,155710,0,0
117265,5227 CLAY STREET NE,PUBLIC,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7C,R-2,RICHARDSON DWELLINGS,Residential-Multifamily (Misce,0,148792,0,0
117266,4425 F STREET SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,BENNING TERRACE,Residential-Apartment (Walkup),0,146894,0,0
117280,204 K STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,6,ANC 6D,R-5-A,GREENLEAF GARDENS,Residential-Apartment (Walkup),0,147252,0,0
117282,1746 STANTON TERRACE SE,PUBLIC,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1746 STANTON TERRACE SE,Residential-Flats (Less Than 5,0,56469,0,0
117286,915 VALLEY AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8E,R-2,WHEELER CREEK:  915 VALLEY AVENUE SE,Residential-Single Family (Row,0,82320,0,0
117287,1918 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1918 BRUCE PLACE SE,Residential-Flats (Less Than 5,2,301129,0,0
117293,174 56TH PLACE SE,PUBLIC / PRIVATE,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPITOL HOMEOWNERSHIP LLC,7,ANC 7C,R-2,CAPITOL GATEWAY:  174 56TH PLACE SE,Residential-Single Family (Sem,0,152221,0,0
117317,134 56TH PLACE SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPITOL FAMILY RENTAL LP,7,ANC 7C,R-2,CAPITOL GATEWAY:  134 56TH PLACE SE,Residential-Single Family (Row,0,146941,0,0
117319,3148 15TH PLACE SE,PUBLIC,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  3148 15TH PLACE SE,Residential-Flats (Less Than 5,2,155443,0,0
117330,121 58TH STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,EAST CAPITOL FAMILY RENTAL LP,DISTRICT OF COLUMBIA HOUSING AUTHORITY,7,ANC 7C,R-2,CAPITOL GATEWAY:  121 58TH STREET SE,Residential-Single Family (Row,0,302571,0,0
117332,1426 SHIPPEN LANE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1426 SHIPPEN LANE SE,Residential-Single Family (Row,0,305720,0,0
117333,121 57TH PLACE SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EASAT CAPITOL FAMILY RENTAL LP,7,ANC 7C,R-2,CAPITOL GATEWAY:  121 57TH PLACE SE,Residential-Single Family (Row,0,303771,0,0
117334,15 57TH STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,EAST CAPITOL FAMILY RENTAL LP,DISTRICT OF COLUMBIA HOUSING AUTHORITY,7,ANC 7C,R-2,CAPITOL GATEWAY:  15 57TH STREET SE,Residential-Single Family (Row,0,303416,0,0
117338,110 57TH STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,EAST CAPITOL FAMILY RENTAL LP,DISTRICT OF COLUMBIA HOUSING AUTHORITY,7,ANC 7C,R-2,CAPITOL GATEWAY:  110 57TH STREET SE,Residential-Flats (Less Than 5,4,309005,0,0
117340,5379 CLAY TERRACE NE,PUBLIC,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7C,R-5-A,RICHARDSON DWELLINGS,Residential-Multifamily (Misce,0,150983,0,0
117349,1420 SHIPPEN LANE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1420 SHIPPEN LANE SE,Residential-Single Family (Row,0,305717,0,0
117358,249 37TH STREET SE,PUBLIC,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7F,R-5-A,STODDERT TERRACE,Residential-Flats (Less Than 5,0,155815,0,0
117361,3400 WASHINGTON DC 00000,PUBLIC,PUBLIC HOUSING,022,Residential-Apartment-Elevator,"(Class 2) : Structure with 12 or more units; 1 owner; elevator; more than 3 floors; may have accessory uses (parking, laundry, etc.). Owner's motivation is investment income.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,5,ANC 5C,C-2-B,FORT LINCOLN,Residential-Apartment (Elevato,0,289764,0,0
117367,1534 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1534 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301310,0,0
117368,1819 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1819 BRUCE PLACE SE,Residential-Single Family (Sem,0,298972,0,0
117370,1906 FREDERICK DOUGLASS COURT SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1906 FREDERICK DOUGLASS COURT SE,Residential-Single Family (Sem,0,300937,0,0
117372,5035 QUEEN'S STROLL PLACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  5035 QUEENS STROLL PLACE SE,Residential-Single Family (Row,0,305289,0,0
117373,4408 G STREET SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,BENNING TERRACE:  4408 G STREET SE,Residential-Apartment (Walkup),12,22317,0,0
117375,4723 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,BENNING TERRACE,Residential-Apartment (Walkup),0,146882,0,0
117379,1103 STEVENS ROAD SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,BF-2D,BARRY FARM DWELLINGS,Residential-Apartment (Walkup),0,156438,0,0
117386,203 M STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,6,ANC 6D,R-5-A,GREENLEAF GARDENS,Residential-Apartment (Walkup),12,147200,0,0
117388,5007 QUEEN'S STROLL PLACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  5007 QUEENS STROLL PLACE SE,Residential-Single Family (Row,0,305240,0,0
117394,5078 G STREET SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  5078 G STREET SE,Residential-Single Family (Row,0,305351,0,0
117396,5723 EAST CAPITOL STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPITOL HOMEOWNERSHIP LLC,7,ANC 7C,R-2,CAPITOL GATEWAY:  5723 EAST CAPITOL STREET SE,Residential-Single Family (Row,0,306464,0,0
